"RowID","State","Account length","Area code","International plan","Voice mail plan","Number vmail messages","Total day minutes","Total day calls","Total day charge","Total eve minutes","Total eve calls","Total eve charge","Total night minutes","Total night calls","Total night charge","Total intl minutes","Total intl calls","Total intl charge","Customer service calls","Churn","DayChargePerMinute","EveChargePerMinute","NightChargePerMinute","IntChargePerMinute","SampleFlag"
"2511","ND","75","408","false","true","24","225.5","119","38.34","182","108","15.47","270.9","106","12.19","9.4","2","2.54","3","false","0.170022172949002","0.085","0.0449981543004799","0.270212765957447","Training"
"2348","MA","58","408","false","false","0","174.4","112","29.65","265.8","122","22.59","182.4","87","8.21","0","0","0","4","false","0.170011467889908","0.0849887133182844","0.0450109649122807","","Training"
"1828","AK","146","415","false","false","0","195.9","86","33.3","228.6","82","19.43","303.5","94","13.66","12.2","4","3.29","3","false","0.169984686064319","0.0849956255468066","0.04500823723229","0.269672131147541","Training"
"1641","SD","125","510","false","true","34","268.4","112","45.63","222.2","108","18.89","117.6","102","5.29","10.3","3","2.78","0","false","0.170007451564829","0.085013501350135","0.0449829931972789","0.269902912621359","Training"
"1378","ND","153","415","false","true","31","218.5","130","37.15","134.2","103","11.41","118.9","105","5.35","9.4","6","2.54","0","false","0.170022883295194","0.0850223546944859","0.0449957947855341","0.270212765957447","Training"
"1155","ID","87","415","false","false","0","156.8","93","26.66","215.8","68","18.34","223.3","77","10.05","7.6","6","2.05","1","false","0.170025510204082","0.0849860982391103","0.0450067174205105","0.269736842105263","Training"
"2142","VA","50","415","true","false","0","99.6","108","16.93","308.7","102","26.24","161.2","62","7.25","13.7","6","3.7","2","true","0.169979919678715","0.0850016196954972","0.0449751861042184","0.27007299270073","Training"
"1261","NJ","85","415","false","false","0","236.9","93","40.27","197.7","113","16.8","309.1","78","13.91","11.4","7","3.08","2","true","0.169987336428873","0.0849772382397572","0.0450016175994824","0.270175438596491","Training"
"1197","HI","70","415","false","false","0","197.3","91","33.54","305.8","81","25.99","171","105","7.69","6.7","6","1.81","1","false","0.16999493157628","0.0849901896664487","0.0449707602339181","0.270149253731343","Training"
"1888","MI","61","415","false","false","0","188.9","105","32.11","153.6","116","13.06","213.3","106","9.6","10.2","2","2.75","2","false","0.16998411858126","0.0850260416666667","0.0450070323488045","0.269607843137255","Training"
"1039","AR","103","415","false","true","31","185.4","105","31.52","197.6","126","16.8","147.1","110","6.62","14.5","4","3.92","2","false","0.170010787486516","0.0850202429149798","0.0450033990482665","0.270344827586207","Training"
"431","NE","194","408","false","false","0","48.4","101","8.23","281.1","138","23.89","218.5","87","9.83","18.2","1","4.91","1","false","0.17004132231405","0.0849875489149769","0.0449885583524027","0.26978021978022","Training"
"2469","TX","51","415","false","false","0","180.5","88","30.69","134.7","102","11.45","170.7","97","7.68","10","3","2.7","2","false","0.170027700831025","0.085003711952487","0.0449912126537786","0.27","Training"
"322","WI","16","510","false","false","0","229.6","78","39.03","205.7","108","17.48","166.2","91","7.48","10.8","2","2.92","0","true","0.169991289198606","0.0849781234807973","0.0450060168471721","0.27037037037037","Training"
"2171","WI","72","408","false","false","0","179.9","113","30.58","149.8","112","12.73","168.2","79","7.57","9.8","7","2.65","2","false","0.169983324068927","0.0849799732977303","0.0450059453032105","0.270408163265306","Training"
"1678","NY","112","408","false","true","30","60.6","113","10.3","165.9","96","14.1","132.8","99","5.98","13.3","7","3.59","0","false","0.16996699669967","0.0849909584086799","0.0450301204819277","0.269924812030075","Training"
"2576","WI","93","415","false","false","0","152.1","141","25.86","215.5","107","18.32","262.4","111","11.81","12","7","3.24","1","false","0.170019723865878","0.0850116009280742","0.0450076219512195","0.27","Training"
"767","NM","122","408","false","true","33","174.9","103","29.73","248.2","105","21.1","164.6","116","7.41","13.5","3","3.65","1","true","0.169982847341338","0.0850120870265915","0.0450182260024301","0.27037037037037","Training"
"1741","IL","156","415","false","false","0","174.5","65","29.67","197.4","116","16.78","238.5","86","10.73","10.6","2","2.86","0","false","0.170028653295129","0.0850050658561297","0.0449895178197065","0.269811320754717","Training"
"294","CO","159","408","true","false","0","257.1","53","43.71","312.2","127","26.54","183","82","8.24","8.8","6","2.38","1","true","0.170011668611435","0.0850096092248559","0.0450273224043716","0.270454545454545","Training"
"147","WV","94","510","true","true","23","197.1","125","33.51","214.5","136","18.23","282.2","103","12.7","9.5","5","2.57","4","false","0.170015220700152","0.084988344988345","0.0450035435861091","0.270526315789474","Training"
"2172","MI","74","415","false","false","0","314.1","86","53.4","222.4","99","18.9","259","121","11.66","12.3","5","3.32","3","true","0.170009551098376","0.0849820143884892","0.045019305019305","0.269918699186992","Training"
"2382","WV","177","408","false","false","0","227.8","81","38.73","161.8","97","13.75","217","106","9.76","8","5","2.16","1","false","0.170017559262511","0.0849814585908529","0.0449769585253456","0.27","Training"
"989","MA","40","408","false","true","31","224.7","69","38.2","134.5","81","11.43","120.3","104","5.41","7.5","5","2.03","1","true","0.170004450378282","0.0849814126394052","0.0449709060681629","0.270666666666667","Training"
"1458","NV","105","408","false","false","0","166.1","93","28.24","175.9","106","14.95","243.5","55","10.96","16.2","3","4.37","2","false","0.17001806140879","0.0849914724275156","0.0450102669404518","0.269753086419753","Training"
"2063","MN","61","415","false","false","0","197.3","67","33.54","264.5","106","22.48","210.5","116","9.47","9","6","2.43","1","false","0.16999493157628","0.0849905482041588","0.0449881235154394","0.27","Training"
"2378","TX","1","415","false","false","0","182.1","106","30.96","134.9","106","11.47","152.3","75","6.85","10","3","2.7","5","true","0.17001647446458","0.0850259451445515","0.0449770190413657","0.27","Training"
"111","AR","163","408","false","false","0","197","109","33.49","202.6","128","17.22","206.4","80","9.29","9.1","10","2.46","1","false","0.17","0.084995064165844","0.0450096899224806","0.27032967032967","Training"
"1990","MD","83","408","false","true","38","107.9","90","18.34","140.4","94","11.93","253.6","79","11.41","10.5","2","2.84","0","false","0.169972196478221","0.08497150997151","0.0449921135646688","0.27047619047619","Training"
"1877","AL","137","415","false","false","0","104.7","115","17.8","249.8","144","21.23","192.3","99","8.65","8.9","2","2.4","1","false","0.170009551098376","0.0849879903923138","0.0449817992719709","0.269662921348315","Training"
"2591","WA","121","510","false","false","0","255.1","93","43.37","266.9","97","22.69","197.7","118","8.9","8.8","3","2.38","3","true","0.170011760094081","0.0850131135256651","0.0450177035913","0.270454545454545","Training"
"1298","MO","72","415","false","false","0","165.9","114","28.2","235.9","97","20.05","210.1","120","9.45","12","5","3.24","2","false","0.16998191681736","0.0849936413734633","0.0449785816277963","0.27","Training"
"71","GA","70","415","false","true","24","249.5","101","42.42","259.7","98","22.07","222.7","68","10.02","9.8","4","2.65","1","false","0.17002004008016","0.0849826723142087","0.0449932644813651","0.270408163265306","Training"
"987","RI","107","510","true","false","0","194.4","83","33.05","247.8","84","21.06","245.4","93","11.04","11.2","7","3.02","2","false","0.170010288065844","0.0849878934624697","0.0449877750611247","0.269642857142857","Training"
"1568","SC","49","415","true","false","0","237.8","92","40.43","208.9","119","17.76","167.8","86","7.55","15.6","6","4.21","2","true","0.170016820857864","0.085016754427956","0.0449940405244338","0.269871794871795","Training"
"1195","MN","142","510","false","true","40","237.4","105","40.36","175.9","93","14.95","210.3","110","9.46","9.2","3","2.48","3","false","0.170008424599832","0.0849914724275156","0.0449833571088921","0.269565217391304","Training"
"2471","AL","107","408","false","false","0","86.8","95","14.76","108.1","85","9.19","204.3","87","9.19","13.2","3","3.56","1","false","0.170046082949309","0.0850138760407031","0.0449828683308859","0.26969696969697","Training"
"1707","MN","129","510","false","true","31","193","99","32.81","224.8","87","19.11","197.6","91","8.89","10.3","8","2.78","2","false","0.17","0.085008896797153","0.0449898785425101","0.269902912621359","Training"
"606","NJ","74","415","false","false","0","230.9","93","39.25","223","78","18.96","157.8","101","7.1","9.7","2","2.62","3","false","0.169987007362495","0.0850224215246637","0.0449936628643853","0.270103092783505","Training"
"2357","SC","124","415","false","false","0","160.9","109","27.35","144.2","152","12.26","120.4","97","5.42","12.9","12","3.48","1","false","0.169981354878807","0.0850208044382802","0.0450166112956811","0.269767441860465","Training"
"1921","ND","56","510","false","false","0","164.3","92","27.93","233.7","107","19.86","187.3","104","8.43","11.8","1","3.19","2","false","0.169993913572733","0.0849807445442876","0.0450080085424453","0.270338983050847","Training"
"40","OR","59","408","false","true","28","120.9","97","20.55","213","92","18.11","163.1","116","7.34","8.5","5","2.3","2","false","0.169975186104218","0.0850234741784038","0.045003065603924","0.270588235294118","Training"
"503","TX","140","408","false","false","0","194.8","107","33.12","170.9","99","14.53","225.1","93","10.13","13.9","4","3.75","0","false","0.170020533880903","0.085020479812756","0.0450022212350067","0.26978417266187","Training"
"1612","NV","69","415","false","false","0","153.7","109","26.13","194","105","16.49","256.1","114","11.52","14.1","6","3.81","1","false","0.170006506180872","0.085","0.0449824287387739","0.270212765957447","Training"
"1753","DC","157","510","false","true","29","219.2","102","37.26","206","109","17.51","192.4","117","8.66","15","5","4.05","1","false","0.169981751824818","0.085","0.045010395010395","0.27","Training"
"2111","UT","134","415","false","false","0","258.8","85","44","129.5","114","11.01","193.6","106","8.71","10.9","7","2.94","2","false","0.170015455950541","0.085019305019305","0.0449896694214876","0.269724770642202","Training"
"2165","NV","92","415","false","true","44","152","95","25.84","274.9","73","23.37","162.4","121","7.31","10","1","2.7","2","false","0.17","0.08501273190251","0.045012315270936","0.27","Training"
"1","KS","128","415","false","true","25","265.1","110","45.07","197.4","99","16.78","244.7","91","11.01","10","3","2.7","1","false","0.170011316484346","0.0850050658561297","0.044993870044953","0.27","Training"
"21","VA","132","510","false","false","0","81.1","86","13.79","245.2","72","20.84","237","115","10.67","10.3","2","2.78","0","false","0.170036991368681","0.0849918433931485","0.0450210970464135","0.269902912621359","Training"
"2159","WI","122","510","false","true","28","166","62","28.22","233.9","88","19.88","170.1","84","7.65","7.7","3","2.08","2","false","0.17","0.0849935870029927","0.044973544973545","0.27012987012987","Training"
"1988","OR","125","408","false","true","32","96.5","109","16.41","145.8","109","12.39","174.4","82","7.85","9.4","2","2.54","1","false","0.170051813471503","0.0849794238683128","0.0450114678899083","0.270212765957447","Training"
"1087","WI","54","415","false","false","0","116.8","119","19.86","123.1","123","10.46","217.5","101","9.79","12","2","3.24","1","false","0.170034246575342","0.0849715678310317","0.0450114942528736","0.27","Training"
"2358","KS","68","415","false","false","0","207.6","68","35.29","251.6","123","21.39","191.6","100","8.62","10.9","6","2.94","2","false","0.169990366088632","0.0850158982511924","0.0449895615866388","0.269724770642202","Training"
"105","MS","61","510","false","true","27","187.5","124","31.88","146.6","103","12.46","225.7","129","10.16","6.4","6","1.73","4","true","0.170026666666667","0.0849931787175989","0.0450155073105893","0.2703125","Training"
"1044","TN","17","510","false","true","31","153.1","115","26.03","185.9","59","15.8","224.3","102","10.09","10","1","2.7","6","true","0.170019595035924","0.0849919311457773","0.0449843958983504","0.27","Training"
"620","NJ","24","408","false","false","0","265.6","86","45.15","208.8","102","17.75","182.5","105","8.21","11.1","6","3","2","true","0.169992469879518","0.0850095785440613","0.044986301369863","0.27027027027027","Training"
"1183","MT","126","415","false","true","30","153.4","90","26.08","151.4","97","12.87","153.8","97","6.92","12.8","4","3.46","4","true","0.170013037809648","0.0850066050198151","0.0449934980494148","0.2703125","Training"
"716","WI","73","415","false","false","0","214.2","90","36.41","196.8","78","16.73","157.9","112","7.11","5.9","8","1.59","0","false","0.169981325863679","0.085010162601626","0.0450284990500317","0.269491525423729","Training"
"2342","SC","99","415","false","false","0","174.1","102","29.6","99.1","118","8.42","211.6","126","9.52","7.7","2","2.08","2","false","0.170017231476163","0.0849646821392533","0.0449905482041588","0.27012987012987","Training"
